"ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"1     E001   University Visveswariah College of Engineering          Bangalore"
"1G    1K    1R       2AG  2AK    2AR  2BG   2BK   2BR    3AG  3AK   3AR    3BG  3BK  3BR    GM   GMK   GMR   SCG   SCK   SCR   STG  STK   STR"
"EE   Electrical        --     --    --      --     --     --      --     --     --      --     --     --      --     --     --       --   --      --    --    --     --     --     --     --"
"IE   Info.Science      --     --    --      --     --     --      --     --     --      --     --     --      --     --     --       --   --      --    --    --     --     --     --     --"
"ME   Mechanical        --     --    --      --     --     --      --     --     --      --     --     --      --     --     --     107975 --      --    --    --     --     --     --     --"
"175    E175   S.G.Balekundri Institute of Technology       Belgaum"
"1G     1K     1R      2AG  2AK     2AR     2BG   2BK   2BR   3AG        3AK    3AR     3BG   3BK   3BR    GM   GMK          GMR   SCG   SCK  SCR   STG      STK    STR"
"CE   Civil           63393    --     --    72727 --      89183   62565 72703 89552 61059       --    76967   51887   --    --  49525 51003       54685 80552   -- 103231 85193     --      --"
"CS   Computers       110164   --     --    59523 --      64340   63372   --    --  60785       --      --    46720 60892   --  45892   --        57480 103734 --    --   62269     --      --"
"EC   Electronics     64738    --   81594   75837 89979   93363   61103 79386   --    --        --      --    64862   --  68337 59638 60511       66300 105391 --    --   81012     --      --"
"EE   Electrical      103495   --     --    107469 --       --      --    --    --    --        --      --    94917   --    --  81507   --        106095105520 -- 111617 --         --      --"
"ME   Mechanical      47157    --     --    73831 --      76973   65920   --    --  78321       --      --    48620   --    --  44746 48068       53650 92607 110269 --   85688     --    88186"
"                                                          ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"176    E176   Navodaya Institute of Technology    Raichur"
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR     GM   GMK   GMR   SCG   SCK    SCR   STG   STK    STR"
"CE   Civil             --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    112167 --    --    --    --     --    --    --     --"
"CS   Computers         --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    111240 --    --    --    --     --    --    --     --"
"EC   Electronics       --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    109407 --    --    --    --     --    --    --     --"
"EE   Electrical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    109136 --    --    --    --     --    --    --     --"
"IE   Info.Science      --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    36777  --    --    --    --     --    --    --     --"
"ME   Mechanical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    110942 --    --    --    --     --    --    --     --"
"177    E177   Rajeev Institute of Technology    Hassan"
"1G    1K    1R     2AG  2AK  2AR   2BG  2BK             2BR  3AG   3AK   3AR   3BG  3BK        3BR   GM   GMK    GMR   SCG  SCK      SCR   STG  STK     STR"
"CE   Civil           68822 86373   --   106000 -- 112065 67578 --              --  57593   --  66376 70412 --         --  56763 57141 66188 84438  --      89966 74410 --      --"
"CS   Computers         --    --    --     --   --   --     --  --              --    --    --    --    --  --         -- 111439 --      --    --   --        --    --  --      --"
"EC   Electronics     108545 --     --   64902 --    --   79004 --              --  54025 73962   --  68283 --         --  50872 59931 60960 104824 --        -- 102274 --      --"
"EE   Electrical        --    --    --     --   --   --     --  --              --    --    --    --    --  --         -- 106247 --      --    --   --        --    --  --      --"
"IE   Info.Science      --    --    --     --   --   --     --  --              --    --    --    --    --  --         -- 110215 --      --    --   --        --    --  --      --"
"ME   Mechanical        --    --    --   104247 --   -- 108032 --               -- 101414 --      -- 103068 --         --  94931 97446 101347112466 --        --    --  --      --"
"178    E178   N I E Institute of Technology    Mysore"
"1G    1K    1R    2AG   2AK   2AR         2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR     GM   GMK   GMR    SCG  SCK    SCR   STG   STK    STR"
"CS   Computers       40615   --    --   33382 34334   --        25968   --    40779   26982   --  40749 32872   --    --    25069 28053 33204 83260  --      --    --    --    --"
"EC   Electronics     38253   --    --   34582 --      --        34953   --    61240   25024 56207   --  31494   --    --    22951   --  35076 64034  --      --  25523 60650   --"
"EE   Electrical      93294   --    --   59958 --      --        54130   --      --      --    --    --  43014   --    --    40425 42033 56366 80312  --      --  41580   --    --"
"IE   Info.Science    46909   --    --   56470 --    81563       43708   --      --    40839   --    --  41605   --    --    40156   --  61676 104802 --      --    --    --    --"
"ME   Mechanical      44382   --    --   36932 --    65315         --    --      --    34430   --    --  39485   --    --    34298 39229 38879 60738  --    69603 44875   --    --"
"179    E179   P N S Institute of Technology    Nelamangala, Bangalore"
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR   GM  GMK      GMR   SCG   SCK    SCR   STG   STK    STR"
"CE   Civil             --    --    --    --      --      --      --     --     --      --    --    --    --     --    --  98311 --       --    --    --     --    --    --     --"
"CS   Computers         --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 105715 --       --    --    --     --    --    --     --"
"EC   Electronics       --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"EE   Electrical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"IE   Info.Science      --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"ME   Mechanical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"180    E180   Bearys Institute of Technology     Mangalore (Near M'lore Univ)"
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR   GM  GMK      GMR   SCG   SCK    SCR   STG   STK    STR"
"CE   Civil             --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 107340 --       --    --    --     --    --    --     --"
"CS   Computers         --    --    --    --      --      --      --     --     --      --    --    --    --     --    --  93704 --       --    --    --     --    --    --     --"
"EC   Electronics       --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 112201 --       --    --    --     --    --    --     --"
"ME   Mechanical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 111295 --       --    --    --     --    --    --     --"
"182    E182   Shaikh College of Engineering and Technology        Belgaum"
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR     GM   GMK   GMR   SCG   SCK    SCR   STG   STK    STR"
"CE   Civil             --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    112333 --    --    --    --     --    --    --     --"
"CS   Computers         --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    112234 --    --    --    --     --    --    --     --"
"EC   Electronics       --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    104493 --    --    --    --     --    --    --     --"
"ME   Mechanical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    111603 --    --    --    --     --    --    --     --"
"183    E183   Sha-Shib College of Engineering     Chickballapur Dist."
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR   GM  GMK      GMR   SCG   SCK    SCR   STG   STK    STR"
"AE   Aeronaut.Engg     --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 110935 --       --    --    --     --    --    --     --"
"CE   Civil             --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 112288 --       --    --    --     --    --    --     --"
"CS   Computers         --    --    --    --      --      --      --     --     --      --    --    --    --     --    --  90902 --       --    --    --     --    --    --     --"
"EC   Electronics       --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"ME   Mechanical        --    --    --    --      --      --      --     --     --      --    --    --    --     --    --    --  --       --    --    --     --    --    --     --"
"184    E184   C Byre Gowda Institute of Technology      Kolar"
"1G    1K    1R    2AG     2AK     2AR     2BG    2BK    2BR     3AG   3AK   3AR   3BG    3BK   3BR  GM   GMK      GMR   SCG   SCK    SCR   STG   STK    STR"
"CE Civil               --    --    --    --      --      --      --     --     --      --    --    --    --     --    -- 108846 --       --    --    --     --    --    --     --"
"                                                           ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"184    E184   C Byre Gowda Institute of Technology      Kolar"
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR  GM   GMK         GMR     SCG   SCK    SCR    STG    STK    STR"
"CS Computers           --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 111985 --          --      --    --     --     --     --     --"
"EC Electronics         --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 106666 --          --      --    --     --     --     --     --"
"ME Mechanical          --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 112179 --          --      --    --     --     --     --     --"
"185    E185   Angadi Institute of Technology and Management         Belgaum"
"1G    1K     1R    2AG   2AK   2AR   2BG         2BK    2BR   3AG   3AK   3AR   3BG     3BK    3BR      GM   GMK     GMR      SCG  SCK    SCR   STG     STK    STR"
"CE   Civil           73993   --     --   73008 --    79239 68392        --      --  80577   --    --  60617    --      --    58718 60397   63939   75592  --    99404 72585    --      --"
"CS   Computers       97166   --   103752 98051 -- 104883 99905          --      --    --    --    --  89490    --    95409   84824 85918   93234   110721 --      --  91694    --      --"
"EC   Electronics     85561   --     --   82129 --      --  89573        --      --  57471 94564 66798 69636    --      --    49996   --    59443   92071  --      --    --     --    95786"
"EE   Electrical        --    --     --     --    --    --    --         --      --    --    --    --    --     --      --    110632 --       --      --   --      --    --     --      --"
"ME   Mechanical      66489   --     --   77542 79789 90721 63900        --    69996 72646   --    --  64490    --      --    63366 64368   65750   108862 --      --  88330    --      --"
"186    E186   ACS College of Engineering     Kengeri Hobli,Bangalore"
"1G    1K     1R    2AG     2AK    2AR     2BG    2BK    2BR   3AG  3AK    3AR    3BG    3BK    3BR      GM   GMK   GMR   SCG       SCK    SCR    STG    STK    STR"
"AE   Aeronaut.Engg   33115   --     --   37912    --     --     32541   --    41897 29326 --     --    37775   --    41801   26125 36964 37306 37652      --     --    43792   --     --"
"BM   Bio Medical       --    --     --     --     --     --       --    --      --    --  --     --      --    --      --    103916 --     --    --       --     --      --    --     --"
"CE   Civil             --    --     --     --     --     --       --    --      --    --  --     --      --    --      --    112078 --     --    --       --     --      --    --     --"
"CS   Computers       99777   --     --   98195    --     --     99940   --      -- 103501 --     --    94684   --      --    91720   --    --    --       --     --      --    --     --"
"EC   Electronics       --    --     --     --     --     --       --    --      --    --  --     --      --    --      --    110857 --     --    --       --     --      --    --     --"
"EE   Electrical        --    --     --     --     --     --       --    --      --    --  --     --      --    --      --    106387 --     --    --       --     --      --    --     --"
"ME   Mechanical        --    --     --     --     --     --       --    --      --    --  --     --      --    --      --    109985 --     --    --       --     --      --    --     --"
"187    E187   Prasanna College of Engineering and Technology         Ujire, D.K"
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR   GM  GMK         GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 112431 --          --      --    --     --     --     --     --"
"CS   Computers         --    --     --     --     --     --      --     --     --    --    --    --     --     --     --  79074 --          --      --    --     --     --     --     --"
"EC   Electronics       --    --     --     --     --     --      --     --     --    --    --    --     --     --     --    --  --          --      --    --     --     --     --     --"
"ME   Mechanical        --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 111239 --          --      --    --     --     --     --     --"
"188    E188   Vijaya Vittala Institute of Technology       B lore"
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR   GM  GMK         GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 111367 --          --      --    --     --     --     --     --"
"CS   Computers         --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 103583 --          --      --    --     --     --     --     --"
"EC   Electronics       --    --     --     --     --     --      --     --     --    --    --    --     --     --     --  48635 --          --      --    --     --     --     --     --"
"ME   Mechanical        --    --     --     --     --     --      --     --     --    --    --    --     --     --     -- 108930 --          --      --    --     --     --     --     --"
"189    E189   NDRK Institute of Technology    Hassan"
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR      GM   GMK     GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     110761 --      --      --    --     --     --     --     --"
"CS   Computers         --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     111417 --      --      --    --     --     --     --     --"
"EC   Electronics       --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     107325 --      --      --    --     --     --     --     --"
"ME   Mechanical        --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     111803 --      --      --    --     --     --     --     --"
"191    E191   Akshaya Institute of Technology     Linga Pura, Tumkur Dist."
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR      GM   GMK     GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     112220 --      --      --    --     --     --     --     --"
"CS   Computers         --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     109212 --      --      --    --     --     --     --     --"
"EC   Electronics       --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     110545 --      --      --    --     --     --     --     --"
"ME   Mechanical        --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     110780 --      --      --    --     --     --     --     --"
"193    E193 A Shama Rao Foundation,      Srinivas School of Engineering        Mukka,"
"Suratkal, Mangalore"
"1G    1K     1R     2AG    2AK    2AR     2BG    2BK    2BR   3AG   3AK   3AR    3BG    3BK    3BR      GM   GMK     GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     112244 --      --      --    --     --     --     --     --"
"CS   Computers         --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     107841 --      --      --    --     --     --     --     --"
"EC   Electronics       --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     110929 --      --      --    --     --     --     --     --"
"ME   Mechanical        --    --     --     --     --     --      --     --     --    --    --    --     --     --     --     108324 --      --      --    --     --     --     --     --"
"194    E194   Government Engineering College     Karawar"
"                                                              ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"194    E194   Government Engineering College        Karawar"
"1G    1K     1R       2AG  2AK 2AR   2BG           2BK    2BR     3AG   3AK   3AR   3BG        3BK    3BR   GM   GMK   GMR    SCG  SCK           SCR   STG    STK     STR"
"CE   Civil           81422 88611    --     99996 -- 101995 72711          --     --     70915   --  92149 75963       --     --  70048 71403 73983 96458  --           97518 83064   --     83254"
"CS   Computers         --    --     --       --   --  --     --           --     --       --    --    --    --        --     -- 111089 --      --    --   --             --    --    --       --"
"EC   Electronics       --    --     --       --   --  --     --           --     --       --    --    --    --        --     -- 109592 --      --    --   --             --    --    --       --"
"ME   Mechanical      91055   --     --     109790 --  --   94090          --     --     85601 90020   --  87832       --     --  84194 84770 91192 111550 --             --  84461   --       --"
"195    E195   Ekalavya Institute of Teachnology        Chamaraja Nagar Tq."
"1G    1K     1R      2AG      2AK    2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK     GMR     SCG   SCK    SCR    STG   STK     STR"
"CE   Civil             --    --     --      --       --     --     --     --     --      --     --     --      --     --     --     112295 --      --      --    --     --     --    --      --"
"CS   Computers         --    --     --      --       --     --     --     --     --      --     --     --      --     --     --     112300 --      --      --    --     --     --    --      --"
"EC   Electronics       --    --     --      --       --     --     --     --     --      --     --     --      --     --     --     111308 --      --      --    --     --     --    --      --"
"EE   Electrical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     --     111244 --      --      --    --     --     --    --      --"
"ME   Mechanical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     --     111612 --      --      --    --     --     --    --      --"
"196    E196   Jain College of Engineering     Belgaum"
"1G    1K      1R     2AG   2AK   2AR   2BG         2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK   GMR    SCG  SCK   SCR   STG   STK           STR"
"CE   Civil           33786   --      --    39312 --    46198 47639        --      --    39853   --      --    37056   --      --    32996   --  34732 48368 55240 71264   --    --           --"
"CS   Computers       39946   --      --    32349 --    68924 44317        --      --    41279   --      --    25830   --      --    24119 24373 33362 86249   --    --    --    --           --"
"EC   Electronics     44238   --    47526   32627 --      --  32806        --    45054   32039   --    64315     --    --      --    23216 26797 28161 65711   --    --  37611 50980          --"
"EE   Electrical        --    --      --    58675 --      --  58381        --      --    68355   --      --    47643   --    48163   44237 44466 46464 106085 -- 110529 72996    --           --"
"ME   Mechanical      42984   --      --    32834 38646   --    --         --      --    31299   --    33284   25597   --      --    24855   --  29903 70520   --    --  44752   --           --"
"197    E197   Veerappa Nisty Engineering College        Shorapur,Yadigir"
"1G    1K     1R      2AG      2AK    2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR   GM  GMK         GMR     SCG   SCK    SCR    STG   STK     STR"
"CE   Civil             --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 112001 --          --      --    --     --     --    --      --"
"CS   Computers         --    --     --      --       --     --     --     --     --      --     --     --      --     --     --  87886 --          --      --    --     --     --    --      --"
"EC   Electronics       --    --     --      --       --     --     --     --     --      --     --     --      --     --     --    --  --          --      --    --     --     --    --      --"
"EE   Electrical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 101465 --          --      --    --     --     --    --      --"
"ME   Mechanical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 110141 --          --      --    --     --     --    --      --"
"198    E198   Godutai Engineering College for Women         Gulbarga"
"1G    1K     1R       2AG  2AK       2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR   GM   GMK   GMR   SCG          SCK  SCR  STG       STK     STR"
"CS   Computers       73139   --     --     85522 --         --    67782   --     --       --    --     --     56673   --     --  51098   --  69801 69861         --   --  91331      --      --"
"EC   Electronics       --    --     --     95516 --         --      --    --     --       --    --     --     63323   --     --  57725 61352 72822 74097         -- 100231 --        --      --"
"EE   Electrical      79007   --     --     109572 --        --      --    --     --     95686   --     --       --    --     --  46367   --    --  71325         --   --    --       --      --"
"IE   Info.Science      --    --     --       --   --        --      --    --     --       --    --     --       --    --     -- 101856 --      --    --          --   --    --       --      --"
"199    E199   AGM Rural Engineering College        Varur,Hubli"
"1G    1K      1R      2AG  2AK       2AR   2BG     2BK    2BR    3AG  3AK       3AR     3BG    3BK    3BR      GM   GMK     GMR      SCG  SCK    SCR    STG   STK     STR"
"CE   Civil           74182   --    84909   77128 --          --  72799    --    74138 102138 --        --     69987   --      --    68114 68259   72733   101344 --     --      --  76800    --"
"CS   Computers       90180   --      --    91880 --          --  83292    --      -- 103178 --         --     87174   --      --    79607   --    97870   109900 --     --    80850   --     --"
"EC   Electronics     90767   --      --    104631 --         --    --     --      --    --   --        --     70199   --    92124   69074 70408   80858   100889 --     --    92875   --     --"
"EE   Electrical        --    --      --      --   --         --    --     --      --    --   --        --       --    --      --    111069 --       --      --   --     --      --    --     --"
"ME   Mechanical      84706   --      --    83364 --        88044 69303    --      --  73154  --        --     70886   --      --    66245 69944   77191   108059 --     --      --    --     --"
"201    E201   Gopalan College of Engineering and Management          Bangalore"
"1G    1K     1R      2AG      2AK    2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR   GM   GMK   GMR   SCG          SCK    SCR  STG  STK        STR"
"CE   Civil             --    --     --       --      --     --      --    --     --       --    --     --       --    --     -- 112074 --      --    --          --     --   --   --         --"
"CS   Computers         --    --     --     74334     --     --    64392   --     --     80583   --     --     85803   --     --  58657 65961 62243 99787         --     -- 102242 --         --"
"EC   Electronics       --    --     --       --      --     --      --    --     --       --    --     --       --    --     -- 107677 --      --    --          --     --   --   --         --"
"ME   Mechanical        --    --     --       --      --     --      --    --     --       --    --     --       --    --     -- 110911 --      --    --          --     --   --   --         --"
"202    E202   Sampoorna Institute of Technology and Research           Channapatana"
"1G    1K     1R      2AG      2AK    2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR  GM   GMK         GMR     SCG   SCK    SCR    STG   STK     STR"
"CE   Civil             --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 110842 --          --      --    --     --     --    --      --"
"CS   Computers         --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 108156 --          --      --    --     --     --    --      --"
"EC   Electronics       --    --     --      --       --     --     --     --     --      --     --     --      --     --     --   --   --          --      --    --     --     --    --      --"
"EE   Electrical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     --   --   --          --      --    --     --     --    --      --"
"ME   Mechanical        --    --     --      --       --     --     --     --     --      --     --     --      --     --     -- 106350 --          --      --    --     --     --    --      --"
"                                                          ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"203    E203 K.S. School of Engineering And Management          Mallasandra,"
"Bangalore"
"1G     1K   1R     2AG  2AK       2AR  2BG  2BK        2BR    3AG    3AK   3AR    3BG    3BK   3BR   GM   GMK          GMR  SCG    SCK   SCR  STG  STK       STR"
"CE   Civil           72095    --   --   86716 --         -- 101062 --         --    67206   --    --    71950   --    --  60117   --        96568 95022   --    --   --   --        --"
"CS   Computers       78054    --   --   79227 --         --  53010 --         --    52869   --    --    55216   --    --  41139 74388       100549 --     --    -- 100433 --        --"
"EC   Electronics     70264    --   --   103114 --        -- 105232 --         --    73212   --    --    66854   --    --  62015   --        71164 74829   --    --   --   --        --"
"EE   Electrical        --     --   --     --   --        --    --  --         --      --    --    --      --    --    -- 107699 --            --    --    --    --   --   --        --"
"ME   Mechanical      97343    --   --   86730 --         --  72141 --         --    68970   --    --    79205   --    --  68844   --        77401 90022   --    --   --   --        --"
"204    E204   Bangalore Technological   Institute    Sarjapura Rd, Bangalore"
"1G     1K   1R     2AG    2AK     2AR     2BG   2BK    2BR    3AG    3AK   3AR    3BG    3BK   3BR     GM   GMK       GMR   SCG    SCK   SCR    STG    STK   STR"
"CE   Civil             --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    109759 --        --    --     --    --     --     --    --"
"CS   Computers         --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    107419 --        --    --     --    --     --     --    --"
"EC   Electronics       --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    109082 --        --    --     --    --     --     --    --"
"ME   Mechanical        --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    111477 --        --    --     --    --     --     --    --"
"205    E205   ATME College of Engineering   Mysore"
"1G     1K   1R     2AG  2AK      2AR     2BG   2BK     2BR  3AG  3AK  3AR   3BG  3BK           3BR     GM     GMK      GMR   SCG  SCK    SCR   STG    STK  STR"
"CE   Civil           52540    --   --   54814 --       78879   51095   --     --  56018 --   --   63516 --            --    44939   45704   52011 53794   --  58043 46890    --   --"
"CS   Computers       101877   --   --   110618 --        --    78200 86164    --  79485 --   --   82199 --            --    72011   80574   101317100652 --     --   74586   --   --"
"EC   Electronics       --     --   --   108145 --        --    76517   --     --  76509 -- 112493 83398 --            --    72993   73240   95465 103791 --     --   73465   --   --"
"EE   Electrical        --     --   --     --   --        --    95143   --     -- 109337 --   -- 104113 --             --    94299     --      -- 112106 --      --     --    --   --"
"ME   Mechanical      70165    --   --   106429 --        --    74123   --     --  96480 --   --   72291 --            --    67776   72331   76508 98267 98396 105269 73653 103037 --"
"206    E206 Shri Madhwa Vadiraja Institute of Technology and Management"
"UDUPI"
"1G     1K   1R     2AG  2AK       2AR    2BG    2BK  2BR  3AG        3AK   3AR    3BG    3BK   3BR   GM   GMK   GMR   SCG          SCK   SCR    STG    STK   STR"
"CE   Civil             --     --   --     --   --        --      --    --   --   --         --    --      --    --    -- 110882 --      --    --          --    --      --    --    --"
"CS   Computers         --     --   --   100206 --        --    54706   -- 109435 --         --    --    59705   --    --  38986 56087 57289 77287         --    --    94692   --    --"
"EC   Electronics       --     --   --     --   --        --      --    --   --   --         --    --      --    --    --  99929   --    --    --          --    --      --    --    --"
"ME   Mechanical        --     --   --     --   --        --      --    --   --   --         --    --      --    --    --  91971   --  99506   --          --    --      --    --    --"
"207    E207   V S M Institute of Technology     Nippani"
"1G     1K   1R     2AG  2AK       2AR  2BG  2BK        2BR    3AG    3AK   3AR  3BG  3BK  3BR    GM  GMK  GMR   SCG  SCK                 SCR  STG  STK       STR"
"CE   Civil             --     --   --     --   --        --   --   --         --     --     --    --   --   --   -- 112247 --    --    --   --                  --   --   --        --"
"CS   Computers         --     --   --     --   --        --   --   --         --     --     --    --   --   --   -- 111510 --    --    --   --                  --   --   --        --"
"EC   Electronics       --     --   --     --   --        --   --   --         --     --     --    --   --   --   -- 112460 --    --    --   --                  --   --   --        --"
"ME   Mechanical      108479   --   --   110427 --        -- 103798 --         --     --     --    -- 103675 -- 105854 94997 -- 103606111871 --                  -- 106405 --        --"
"208    E208   Achutha Institute of Technology    Gopalpura, Bagaluru, Bangalore"
"1G     1K   1R     2AG    2AK     2AR     2BG   2BK    2BR    3AG    3AK   3AR    3BG    3BK   3BR   GM  GMK          GMR   SCG    SCK   SCR    STG    STK   STR"
"AE   Aeronaut.Engg     --     --   --     --     --      --      --    --     --     --     --    --     --     --    -- 111574 --           --    --     --    --     --     --    --"
"CE   Civil             --     --   --     --     --      --      --    --     --     --     --    --     --     --    -- 111183 --           --    --     --    --     --     --    --"
"CS   Computers         --     --   --     --     --      --      --    --     --     --     --    --     --     --    --  15667 --           --    --     --    --     --     --    --"
"EC   Electronics       --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    --  --           --    --     --    --     --     --    --"
"ME   Mechanical        --     --   --     --     --      --      --    --     --     --     --    --     --     --    --    --  --           --    --     --    --     --     --    --"
"209    E209   Jyothi Institute of Technology    Bangalore"
"1G     1K   1R    2AG     2AK     2AR    2BG    2BK    2BR    3AG    3AK   3AR    3BG    3BK   3BR   GM   GMK   GMR    SCG  SCK          SCR  STG  STK       STR"
"CE   Civil             --     --   --     --     --      --      --    --     --      --    --    --      --    --    -- 112425 --      --    --   --           --   --   --        --"
"CS   Computers         --     --   --   77317    --      --    82670   --     --    53276   --    --    71460   --    --  44880 66678 79394 111544 --           --   --   --        --"
"EC   Electronics     83837    --   --     --     --      --      --    --     --    81011   --    --      --    --    --  70889   --    --    --   --           --   --   --        --"
"IE   Info.Science      --     --   --   76254    --      --    93156   --     --      --    --    --    80872   --    --  72120 96534 88285   --   --           --   --   --        --"
"ME   Mechanical        --     --   --   90193    --      --    75490   --     --    69562   --    --    76129   --    --  64246   --  91039   --   --           -- 102516 --        --"
"210    E210   G Madegowda Institute of Technology      Maddur, Mandya"
"1G     1K   1R    2AG     2AK     2AR     2BG   2BK    2BR  3AG  3AK  3AR  3BG           3BK   3BR   GM    GMK   GMR   SCG  SCK          SCR    STG    STK   STR"
"CE Civil               --     --   --   96882    --      --      --    --     -- 100170 -- 108446 --            --    --  95703 100918107528111357 --           --    99662   --    --"
"CS Computers           --     --   --     --     --      --      --    --     --   --   --   --   --            --    -- 111385 --      --    --   --           --      --    --    --"
"EC Electronics         --     --   --     --     --      --      --    --     --   --   --   --   --            --    -- 112349 --      --    --   --           --      --    --    --"
"                                                             ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"210    E210   G Madegowda Institute of Technology       Maddur, Mandya"
