Year,Round,College,College Code,Branch,Category,Closing Rank
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,3AG,32439
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,3AR,68454
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,GMR,76720
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,GM,51750
2022,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,3BK,158246
2022,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,STG,164108
2021,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,SCG,53899
2021,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,AERONAUTICAL ENGINEERING,SCK,87172
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,3BG,11905
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,GM,11483
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,GMR,59604
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,1K,14011
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,2AG,22189
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,2BG,20029
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,3AG,12577
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,2AK,13007
2022,Round 2022,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,SCK,79268
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,2BR,12115
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,3AR,11517
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,3BR,11405
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,GMK,16243
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ARTIFICIAL INTELLIGENCE,SCG,77312
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,GMR,70846
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,SCK,106401
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,1K,22425
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,2AK,19586
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,3AG,31837
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,3BG,14317
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,GM,12599
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,2BG,40397
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,3AK,14377
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CB COMP SC AND,3BK,16477
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3AK,99432
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3BK,88325
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,1K,17606
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2AG,21575
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2AK,122203
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2BG,12517
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2BK,88626
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2BR,15316
2024,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3AG,125271
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3BG,104265
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,GMK,173069
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3BR,167408
2023,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3AR,110154
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,2AR,14192
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,GM,9884
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,GMR,68698
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,SCK,90689
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,1R,63901
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,SCG,90689
2018,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,SCR,44533
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,3AH,33393
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,CIVIL ENGINEERING,STKH,27453
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2AR,16628
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2BK,20232
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2BR,14206
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3AG,13954
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3AR,15746
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3BK,19514
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,GM,74130
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,1K,15642
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2AG,16843
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2AK,14217
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3AK,15314
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3BG,35243
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,3BR,76856
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2BG,32418
2024,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,GMK,97270
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,GMR,87943
2022,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,SCG,15959
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,1R,8990
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,SCR,56629
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,1RH,22075
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2BH,11047
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,2BRH,24233
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,STKH,53357
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,COMPUTER SCIENCE AND ENGINEERING,SCK,69356
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,1R,34662
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,53881
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,2AR,36139
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,2BR,28515
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3AK,34665
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3BK,26475
2020,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3AR,65092
2020,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3BR,37566
2020,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,2BG,118997
2020,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3AG,48084
2020,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,2BK,31901
2020,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,3BG,31262
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,SCG,29657
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,2AK,29393
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,GMR,61331
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,SCK,54294
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,12496
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,SCR,17029
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,STG,44827
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRICAL AND ELECTRONICS ENGINEERING,STR,83457
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,25678
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,25358
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,39260
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,30762
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,1K,40068
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2AK,33514
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,46409
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,29773
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3AR,26933
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,31097
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,36150
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2BK,47793
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,35033
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2AG,61219
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,46794
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,SCK,120726
2023,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2BR,36712
2023,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,SCR,77723
2022,Round 2022,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,59161
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,18681
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,2BH,14065
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,STKH,17177
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,ELECTRONICS AND COMMUNICATION ENGINEERING,STG,26310
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,1R,15371
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2BG,20061
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3AG,10213
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3BG,10659
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2AR,15123
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2BK,12045
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3AK,8800
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3BK,10396
2019,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3AR,16663
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,GMK,62938
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,SCG,74862
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,GM,20654
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,3BR,20155
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2AK,24771
2018,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2BR,48169
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,2BH,17089
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,GMH,10357
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,STRH,61248
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,GMR,44476
2017,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,SCK,78507
2015,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,IE,SCR,34486
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3BR,52156
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,1K,56523
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2AK,81370
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2BR,70566
2024,Round 2024,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3AR,58498
2024,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3BK,96626
2024,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2BG,97474
2024,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3AG,56117
2024,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3BG,55308
2024,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,GM,52156
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2AR,95442
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,3AK,89761
2023,Round 2023,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2BK,165834
2022,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,GMK,172715
2020,Round 2020,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,1R,108667
2020,1st,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,GMR,84000
2019,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,SCG,93065
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,2BH,20373
2017,2nd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,STKH,23594
2015,3rd,NITTE MEENAKSHI INSTITUTUTE OF TECHNOLOGY,E105,MECHANICAL ENGINEERING,SCK,49153
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,DG DESIGN,1K,122070
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,DG DESIGN,2AK,158135
2023,Round 2023,NITTE SCHOOL OF ARCHITECTURE,E260,DG DG,1K,181036
2023,Round 2023,NITTE SCHOOL OF ARCHITECTURE,E260,DG DG,2AK,188037
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,216
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,454
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,SCK,498
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,1K,392
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,2AK,500
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,2BK,311
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,288
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,416
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,2AK,127957
2024,Round 2024,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,GM,83172
2022,Round 2022,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,3BK,90736
2021,1st,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,2BK,58270
2021,2nd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,2BR,79761
2021,2nd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,3BR,62882
2020,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,3AK,27784
2020,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,GMK,21401
2020,2nd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,3AG,14078
2020,2nd,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,2BG,15025
2020,1st,NITTE SCHOOL OF ARCHITECTURE,E260,UP PLANNING,3AR,69911
2018,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UP URBAN AND,GM,79150
2018,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UP URBAN AND,2AK,101822
2018,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UR URBAN AND,2AK,106912
2018,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UR URBAN AND,3BK,112462
2018,3rd,NITTE SCHOOL OF ARCHITECTURE,E260,UR URBAN AND,GMK,89333
2024,Round 2024,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,3BG,81355
2024,Round 2024,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,3BR,81963
2024,Round 2024,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,1K,88589
2024,Round 2024,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,2AK,99135
2024,Round 2024,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,2BK,85987
2024,1st,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,3AR,81963
2024,1st,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,3BK,88308
2023,Round 2023,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,2BG,92139
2023,Round 2023,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,3AK,77542
2023,Round 2023,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,GMK,74076
2023,2nd,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,2BR,77542
2022,Round 2022,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,SCG,83388
2022,2nd,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,GM,80294
2022,2nd,P A COLLEGE OF ENGINEERING,E055,ARTIFICIAL INTELLIGENCE,GMR,92893
2020,Round 2020,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,2AR,58433
2020,Round 2020,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,3BG,92061
2020,Round 2020,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,GMK,47646
2020,Round 2020,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,SCG,52262
2020,Round 2020,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,SCR,73486
2020,2nd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,GMR,50540
2020,2nd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,3AR,74979
2020,2nd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,SCK,99990
2019,3rd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,GM,102823
2017,3rd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,2BR,48536
2017,3rd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,STK,36415
2016,3rd,P A COLLEGE OF ENGINEERING,E055,BIOTECHNOLOGY,STG,85945
2024,1st,P A COLLEGE OF ENGINEERING,E055,CIVIL ENGINEERING,2AK,188245
2023,Round 2023,P A COLLEGE OF ENGINEERING,E055,CIVIL ENGINEERING,GMK,77630
